,Time,seconds,day,year,month
5566,2022-04-27 20:52:00,167.317,117,2022,4
5567,2022-04-27 20:54:00,168.0,117,2022,4
5568,2022-04-27 20:57:00,154.666,117,2022,4
5569,2022-04-27 21:00:00,179.933,117,2022,4
5570,2022-04-27 21:03:00,194.0,117,2022,4
5571,2022-04-27 21:06:00,143.92,117,2022,4
5572,2022-04-27 21:09:00,177.582,117,2022,4
5573,2022-04-27 21:12:00,179.146,117,2022,4
5574,2022-04-27 21:15:00,177.2,117,2022,4
5575,2022-04-27 21:16:00,96.0,117,2022,4
5576,2022-04-27 21:19:00,184.885,117,2022,4
5577,2022-04-27 21:21:00,128.298,117,2022,4
5578,2022-04-27 21:27:00,162.679,117,2022,4
5579,2022-04-28 01:06:00,219.681,118,2022,4
5580,2022-04-28 01:11:00,298.899,118,2022,4
5581,2022-04-28 01:16:00,281.44,118,2022,4
5582,2022-04-28 01:19:00,190.214,118,2022,4
5583,2022-04-28 01:24:00,313.52,118,2022,4
5584,2022-04-28 01:29:00,313.252,118,2022,4
5585,2022-04-28 01:32:00,194.16,118,2022,4
5586,2022-04-28 01:37:00,242.013,118,2022,4
5587,2022-04-28 01:40:00,185.422,118,2022,4
5588,2022-04-28 01:44:00,237.386,118,2022,4
5589,2022-04-28 01:50:00,370.666,118,2022,4
5590,2022-04-28 01:52:00,149.045,118,2022,4
5591,2022-04-28 01:54:00,130.106,118,2022,4
5592,2022-04-28 01:59:00,266.432,118,2022,4
5593,2022-04-28 02:03:00,238.653,118,2022,4
5594,2022-04-28 02:07:00,244.36,118,2022,4
5595,2022-04-28 02:10:00,174.105,118,2022,4
5596,2022-04-28 02:20:00,33.446,118,2022,4
5597,2022-04-28 02:41:00,222.036,118,2022,4
5598,2022-04-28 02:44:00,154.997,118,2022,4
5599,2022-04-28 03:01:00,3.274,118,2022,4
5600,2022-04-28 04:05:00,243.038,118,2022,4
5601,2022-04-28 04:06:00,27.47,118,2022,4
5602,2022-04-28 04:09:00,208.106,118,2022,4
5604,2022-04-28 04:11:00,4.366,118,2022,4
5603,2022-04-28 04:11:00,127.546,118,2022,4
5605,2022-04-28 04:15:00,222.036,118,2022,4
5606,2022-04-28 04:18:00,16.07,118,2022,4
5607,2022-04-28 04:18:00,154.997,118,2022,4
5608,2022-04-28 04:20:00,137.704,118,2022,4
5609,2022-04-28 04:23:00,198.764,118,2022,4
5610,2022-04-28 04:25:00,81.674,118,2022,4
5611,2022-04-28 04:28:00,70.359,118,2022,4
5612,2022-04-28 04:34:00,382.813,118,2022,4
5613,2022-04-28 04:37:00,156.989,118,2022,4
5614,2022-04-28 04:40:00,212.493,118,2022,4
5615,2022-04-28 04:45:00,251.106,118,2022,4
5616,2022-04-28 04:49:00,227.963,118,2022,4
5617,2022-04-28 04:53:00,266.306,118,2022,4
5618,2022-04-28 04:57:00,238.558,118,2022,4
5619,2022-04-28 05:01:00,213.87,118,2022,4
5620,2022-04-28 05:03:00,137.704,118,2022,4
5621,2022-04-28 05:06:00,188.541,118,2022,4
5622,2022-04-28 05:09:00,198.093,118,2022,4
5623,2022-04-28 05:13:00,249.266,118,2022,4
5624,2022-04-28 05:20:00,382.813,118,2022,4
5625,2022-04-28 05:23:00,207.007,118,2022,4
5626,2022-04-28 05:26:00,173.634,118,2022,4
5627,2022-04-28 05:28:00,109.065,118,2022,4
5628,2022-04-28 05:31:00,190.235,118,2022,4
5629,2022-04-28 05:37:00,352.208,118,2022,4
5630,2022-04-28 05:39:00,92.684,118,2022,4
5631,2022-04-28 05:42:00,219.146,118,2022,4
5636,2022-04-28 05:44:00,81.45,118,2022,4
5635,2022-04-28 05:44:00,31.671,118,2022,4
5634,2022-04-28 05:44:00,1.599,118,2022,4
5633,2022-04-28 05:44:00,1.88,118,2022,4
5632,2022-04-28 05:44:00,8.591,118,2022,4
5637,2022-04-28 05:45:00,27.99,118,2022,4
5638,2022-04-28 05:49:00,194.16,118,2022,4
5639,2022-04-28 05:51:00,141.653,118,2022,4
5640,2022-04-28 05:55:00,36.478,118,2022,4
5641,2022-04-28 05:58:00,219.0,118,2022,4
5642,2022-04-28 05:59:00,54.866,118,2022,4
5644,2022-04-28 06:04:00,17.804,118,2022,4
5643,2022-04-28 06:04:00,302.0,118,2022,4
5645,2022-04-28 06:10:00,302.0,118,2022,4
5646,2022-04-28 06:13:00,223.436,118,2022,4
5647,2022-04-28 06:17:00,234.08,118,2022,4
5648,2022-04-28 06:21:00,259.253,118,2022,4
5649,2022-04-28 06:28:00,380.946,118,2022,4
5650,2022-04-28 06:32:00,219.0,118,2022,4
5651,2022-04-28 06:35:00,232.373,118,2022,4
5652,2022-04-28 06:39:00,188.238,118,2022,4
5653,2022-04-28 06:51:00,120.034,118,2022,4
5654,2022-04-28 13:04:00,117.024,118,2022,4
5655,2022-04-28 13:13:00,226.44,118,2022,4
5656,2022-04-28 13:18:00,295.46,118,2022,4
5657,2022-04-28 13:19:00,96.084,118,2022,4
5658,2022-04-28 13:20:00,15.315,118,2022,4
5659,2022-04-28 13:21:00,77.401,118,2022,4
5660,2022-04-28 13:23:00,122.425,118,2022,4
5661,2022-04-28 13:23:00,23.423,118,2022,4
5662,2022-04-28 13:24:00,13.518,118,2022,4
5663,2022-04-28 13:26:00,129.145,118,2022,4
5664,2022-04-28 13:29:00,208.285,118,2022,4
5665,2022-04-28 13:31:00,43.198,118,2022,4
5666,2022-04-28 13:31:00,89.004,118,2022,4
5667,2022-04-28 13:35:00,222.0,118,2022,4
5668,2022-04-28 13:58:00,113.905,118,2022,4
5669,2022-04-28 15:00:00,21.849,118,2022,4
5670,2022-04-28 15:00:00,66.689,118,2022,4
5671,2022-04-28 15:00:00,13.014,118,2022,4
5673,2022-04-28 15:01:00,6.652,118,2022,4
5672,2022-04-28 15:01:00,24.23,118,2022,4
5674,2022-04-28 15:06:00,302.0,118,2022,4
5675,2022-04-28 15:10:00,223.436,118,2022,4
5676,2022-04-28 15:13:00,224.384,118,2022,4
5677,2022-04-28 15:19:00,319.869,118,2022,4
5678,2022-04-28 15:23:00,234.08,118,2022,4
5679,2022-04-28 15:27:00,259.253,118,2022,4
5680,2022-04-28 15:30:00,204.755,118,2022,4
5681,2022-04-28 16:39:00,319.809,118,2022,4
5683,2022-04-28 16:44:00,5.16,118,2022,4
5682,2022-04-28 16:44:00,302.0,118,2022,4
5684,2022-04-28 16:55:00,47.332,118,2022,4
5685,2022-04-28 17:09:00,254.851,118,2022,4
5686,2022-04-28 17:13:00,223.436,118,2022,4
5687,2022-04-28 17:17:00,224.384,118,2022,4
5688,2022-04-28 17:22:00,319.869,118,2022,4
5689,2022-04-28 17:26:00,234.08,118,2022,4
5690,2022-04-28 17:30:00,259.253,118,2022,4
5691,2022-04-28 17:34:00,204.755,118,2022,4
5692,2022-04-28 17:40:00,380.946,118,2022,4
5693,2022-04-28 17:44:00,219.0,118,2022,4
5694,2022-04-28 17:48:00,232.373,118,2022,4
5695,2022-04-28 17:51:00,188.238,118,2022,4
5696,2022-04-28 17:55:00,237.02,118,2022,4
5697,2022-04-28 17:59:00,240.2,118,2022,4
5698,2022-04-28 18:02:00,191.352,118,2022,4
5699,2022-04-28 18:06:00,212.783,118,2022,4
5700,2022-04-28 18:11:00,327.079,118,2022,4
5701,2022-04-28 18:13:00,111.36,118,2022,4
5702,2022-04-28 18:16:00,174.105,118,2022,4
5703,2022-04-28 18:20:00,244.36,118,2022,4
5704,2022-04-28 18:24:00,266.432,118,2022,4
5705,2022-04-28 18:28:00,229.861,118,2022,4
5706,2022-04-28 18:30:00,130.106,118,2022,4
5707,2022-04-28 18:42:00,112.301,118,2022,4
5708,2022-04-29 07:58:00,302.0,119,2022,4
5709,2022-04-29 08:02:00,223.436,119,2022,4
5710,2022-04-29 08:05:00,224.384,119,2022,4
5711,2022-04-29 08:11:00,319.869,119,2022,4
5712,2022-04-29 08:15:00,234.08,119,2022,4
5713,2022-04-29 08:19:00,259.253,119,2022,4
5714,2022-04-29 08:22:00,204.755,119,2022,4
5715,2022-04-29 08:29:00,380.946,119,2022,4
5716,2022-04-29 08:32:00,219.0,119,2022,4
5717,2022-04-29 08:36:00,232.373,119,2022,4
5718,2022-04-29 08:39:00,188.238,119,2022,4
5719,2022-04-29 08:43:00,237.02,119,2022,4
5720,2022-04-29 08:47:00,240.2,119,2022,4
5721,2022-04-29 08:51:00,191.352,119,2022,4
5722,2022-04-29 08:54:00,212.783,119,2022,4
5723,2022-04-29 14:01:00,253.329,119,2022,4
5724,2022-04-29 15:16:00,37.202,119,2022,4
5725,2022-04-29 15:19:00,219.681,119,2022,4
5726,2022-04-29 15:24:00,298.899,119,2022,4
5727,2022-04-29 15:29:00,273.106,119,2022,4
5728,2022-04-29 15:32:00,190.214,119,2022,4
5729,2022-04-29 15:37:00,313.52,119,2022,4
5730,2022-04-29 15:43:00,306.387,119,2022,4
5731,2022-04-29 15:45:00,126.128,119,2022,4
5732,2022-04-29 15:56:00,46.805,119,2022,4
5733,2022-04-29 16:00:00,1.284,119,2022,4
5734,2022-04-29 16:00:00,2.342,119,2022,4
5735,2022-04-29 16:00:00,1.376,119,2022,4
5736,2022-04-29 16:04:00,280.886,119,2022,4
5737,2022-04-29 16:09:00,302.12,119,2022,4
5738,2022-04-29 16:13:00,234.074,119,2022,4
5739,2022-04-29 16:24:00,62.123,119,2022,4
5740,2022-04-29 19:53:00,302.0,119,2022,4
5741,2022-04-29 19:54:00,66.594,119,2022,4
5742,2022-04-29 20:00:00,319.869,119,2022,4
5743,2022-04-29 20:03:00,234.08,119,2022,4
5744,2022-04-29 20:05:00,118.544,119,2022,4
5745,2022-04-29 20:09:00,204.755,119,2022,4
5746,2022-04-29 20:10:00,46.107,119,2022,4
5747,2022-04-29 20:13:00,219.0,119,2022,4
5748,2022-04-29 20:17:00,232.373,119,2022,4
5749,2022-04-29 20:20:00,188.238,119,2022,4
5750,2022-04-29 20:24:00,237.02,119,2022,4
5751,2022-04-29 20:28:00,240.2,119,2022,4
5752,2022-04-29 20:31:00,191.352,119,2022,4
5753,2022-04-29 20:33:00,99.508,119,2022,4
5754,2022-04-29 20:36:00,0.88,119,2022,4
5755,2022-04-29 20:36:00,156.822,119,2022,4
5756,2022-04-29 20:36:00,5.089,119,2022,4
5757,2022-04-29 20:40:00,244.36,119,2022,4
5758,2022-04-29 20:44:00,266.432,119,2022,4
5759,2022-04-29 20:48:00,235.676,119,2022,4
5760,2022-04-29 20:51:00,130.106,119,2022,4
5761,2022-04-29 20:52:00,84.41,119,2022,4
5762,2022-04-29 20:56:00,237.386,119,2022,4
5763,2022-04-29 21:00:00,242.013,119,2022,4
5764,2022-04-29 21:05:00,298.899,119,2022,4
5765,2022-04-29 21:08:00,190.214,119,2022,4
5766,2022-04-29 21:10:00,135.977,119,2022,4
5767,2022-04-29 21:12:00,67.635,119,2022,4
5768,2022-04-29 21:15:00,231.533,119,2022,4
5769,2022-04-29 21:19:00,219.681,119,2022,4
5770,2022-04-29 21:21:00,107.619,119,2022,4
5771,2022-04-29 21:26:00,231.844,119,2022,4
5772,2022-04-29 21:27:00,61.651,119,2022,4
5773,2022-04-29 21:31:00,235.186,119,2022,4
5774,2022-04-29 21:34:00,175.386,119,2022,4
5775,2022-04-29 21:38:00,240.013,119,2022,4
5776,2022-04-29 21:42:00,196.844,119,2022,4
5777,2022-04-29 21:44:00,149.421,119,2022,4
5778,2022-04-29 21:48:00,190.508,119,2022,4
5779,2022-04-29 21:51:00,193.386,119,2022,4
5780,2022-04-29 21:52:00,31.465,119,2022,4
5781,2022-04-29 21:56:00,221.253,119,2022,4
5782,2022-04-29 22:15:00,155.736,119,2022,4
5783,2022-04-29 22:57:00,230.213,119,2022,4
5784,2022-04-29 23:00:00,208.106,119,2022,4
5785,2022-04-30 01:11:00,3.124,120,2022,4
5786,2022-04-30 01:11:00,4.64,120,2022,4
5787,2022-04-30 01:12:00,101.777,120,2022,4
5788,2022-04-30 01:15:00,228.251,120,2022,4
5789,2022-04-30 01:28:00,158.708,120,2022,4
5790,2022-04-30 02:37:00,167.253,120,2022,4
5791,2022-04-30 02:44:00,21.607,120,2022,4
5792,2022-04-30 02:46:00,100.124,120,2022,4
5793,2022-04-30 02:53:00,417.622,120,2022,4
5794,2022-04-30 03:00:00,415.906,120,2022,4
5795,2022-04-30 03:02:00,104.932,120,2022,4
5796,2022-04-30 03:06:00,266.306,120,2022,4
5797,2022-04-30 03:07:00,23.228,120,2022,4
5799,2022-04-30 03:11:00,21.236,120,2022,4
5798,2022-04-30 03:11:00,239.124,120,2022,4
5800,2022-04-30 03:12:00,62.176,120,2022,4
5801,2022-04-30 03:13:00,32.898,120,2022,4
5802,2022-04-30 03:13:00,47.781,120,2022,4
5803,2022-04-30 03:17:00,8.688,120,2022,4
5804,2022-04-30 03:17:00,218.412,120,2022,4
5805,2022-04-30 03:21:00,222.036,120,2022,4
5806,2022-04-30 03:24:00,154.997,120,2022,4
5807,2022-04-30 03:26:00,149.089,120,2022,4
5809,2022-04-30 03:30:00,26.362,120,2022,4
5808,2022-04-30 03:30:00,218.975,120,2022,4
5810,2022-04-30 03:34:00,224.945,120,2022,4
5811,2022-04-30 03:36:00,98.187,120,2022,4
5812,2022-04-30 03:39:00,202.52,120,2022,4
5813,2022-04-30 03:43:00,194.711,120,2022,4
5814,2022-04-30 03:43:00,2.514,120,2022,4
5815,2022-04-30 03:52:00,218.975,120,2022,4
5816,2022-04-30 03:53:00,98.187,120,2022,4
5817,2022-04-30 03:57:00,202.52,120,2022,4
5818,2022-04-30 03:58:00,193.724,120,2022,4
5819,2022-04-30 22:40:00,106.219,120,2022,4
5820,2022-04-30 22:54:00,415.906,120,2022,4
5821,2022-04-30 22:58:00,229.72,120,2022,4
5822,2022-04-30 23:00:00,146.39,120,2022,4
5823,2022-04-30 23:03:00,188.573,120,2022,4
5824,2022-04-30 23:08:00,278.373,120,2022,4
5825,2022-04-30 23:12:00,273.853,120,2022,4
5826,2022-04-30 23:16:00,219.0,120,2022,4
5827,2022-04-30 23:19:00,185.422,120,2022,4
5828,2022-04-30 23:24:00,296.48,120,2022,4
5829,2022-04-30 23:27:00,185.422,120,2022,4
5830,2022-04-30 23:32:00,302.0,120,2022,4
5831,2022-04-30 23:35:00,191.422,120,2022,4
5832,2022-04-30 23:45:00,534.907,120,2022,4
5833,2022-04-30 23:48:00,223.436,120,2022,4
5834,2022-04-30 23:52:00,224.384,120,2022,4
5835,2022-04-30 23:58:00,319.869,120,2022,4
5836,2022-05-01 00:01:00,234.08,121,2022,5
5837,2022-05-01 00:06:00,259.253,121,2022,5
5838,2022-05-01 00:09:00,204.755,121,2022,5
5839,2022-05-01 00:16:00,380.946,121,2022,5
5840,2022-05-01 00:19:00,219.0,121,2022,5
5841,2022-05-01 14:42:00,36.951,121,2022,5
5842,2022-05-01 14:47:00,302.0,121,2022,5
5843,2022-05-01 14:50:00,174.6,121,2022,5
5844,2022-05-01 14:51:00,223.436,121,2022,5
5845,2022-05-01 14:55:00,224.384,121,2022,5
5847,2022-05-01 15:01:00,1.538,121,2022,5
5848,2022-05-01 15:01:00,319.869,121,2022,5
5846,2022-05-01 15:01:00,14.444,121,2022,5
5849,2022-05-01 15:05:00,229.72,121,2022,5
5850,2022-05-01 15:08:00,146.39,121,2022,5
5851,2022-05-01 15:11:00,188.573,121,2022,5
5852,2022-05-01 15:24:00,209.752,121,2022,5
5853,2022-05-01 15:32:00,146.123,121,2022,5
5854,2022-05-01 15:36:00,217.707,121,2022,5
5855,2022-05-01 15:40:00,250.76,121,2022,5
5856,2022-05-01 15:45:00,290.32,121,2022,5
5857,2022-05-01 16:05:00,256.637,121,2022,5
5858,2022-05-01 16:07:00,2.844,121,2022,5
5859,2022-05-01 16:11:00,219.0,121,2022,5
5860,2022-05-01 16:14:00,185.422,121,2022,5
5861,2022-05-01 16:20:00,302.0,121,2022,5
5862,2022-05-01 16:24:00,223.436,121,2022,5
5863,2022-05-01 16:28:00,224.384,121,2022,5
5864,2022-05-01 16:34:00,319.869,121,2022,5
5865,2022-05-01 16:38:00,234.08,121,2022,5
5866,2022-05-01 16:40:00,133.354,121,2022,5
5867,2022-05-01 16:44:00,204.755,121,2022,5
5868,2022-05-01 16:50:00,380.946,121,2022,5
5869,2022-05-01 16:54:00,219.0,121,2022,5
5870,2022-05-01 16:58:00,232.373,121,2022,5
5871,2022-05-01 17:01:00,188.238,121,2022,5
5872,2022-05-01 17:06:00,237.02,121,2022,5
5873,2022-05-01 17:10:00,240.2,121,2022,5
5874,2022-05-01 17:13:00,191.352,121,2022,5
5875,2022-05-01 17:16:00,212.783,121,2022,5
5876,2022-05-01 17:22:00,327.079,121,2022,5
5877,2022-05-01 17:24:00,111.36,121,2022,5
5878,2022-05-01 17:27:00,174.105,121,2022,5
5879,2022-05-01 17:31:00,244.36,121,2022,5
5880,2022-05-01 17:34:00,170.102,121,2022,5
5881,2022-05-01 17:36:00,165.076,121,2022,5
5882,2022-05-01 17:36:00,1.723,121,2022,5
5883,2022-05-01 17:38:00,65.833,121,2022,5
5884,2022-05-01 17:41:00,235.186,121,2022,5
5885,2022-05-01 17:44:00,175.386,121,2022,5
5886,2022-05-01 17:46:00,72.904,121,2022,5
5887,2022-05-01 17:49:00,191.329,121,2022,5
5888,2022-05-01 17:52:00,197.494,121,2022,5
5889,2022-05-01 17:54:00,3.9,121,2022,5
5890,2022-05-01 17:54:00,90.614,121,2022,5
5891,2022-05-01 17:58:00,211.56,121,2022,5
5892,2022-05-01 18:01:00,24.968,121,2022,5
5893,2022-05-01 18:01:00,197.494,121,2022,5
5894,2022-05-01 18:05:00,197.633,121,2022,5
5895,2022-05-01 18:08:00,225.48,121,2022,5
5896,2022-05-01 18:10:00,129.227,121,2022,5
5897,2022-05-01 18:13:00,159.744,121,2022,5
5898,2022-05-01 18:17:00,212.375,121,2022,5
5899,2022-05-01 18:19:00,131.375,121,2022,5
5900,2022-05-01 18:20:00,87.461,121,2022,5
5901,2022-05-01 18:26:00,352.173,121,2022,5
5902,2022-05-01 18:31:00,285.986,121,2022,5
5903,2022-05-01 18:35:00,221.197,121,2022,5
5904,2022-05-01 18:37:00,156.106,121,2022,5
5905,2022-05-01 18:42:00,248.125,121,2022,5
5906,2022-05-01 18:44:00,161.903,121,2022,5
5907,2022-05-01 18:47:00,187.982,121,2022,5
5908,2022-05-01 18:51:00,241.586,121,2022,5
5909,2022-05-01 18:55:00,229.4,121,2022,5
5910,2022-05-01 18:59:00,196.813,121,2022,5
5911,2022-05-01 19:11:00,130.164,121,2022,5
5912,2022-05-01 19:20:00,155.486,121,2022,5
5913,2022-05-01 19:24:00,229.493,121,2022,5
5914,2022-05-01 19:27:00,233.392,121,2022,5
5915,2022-05-01 19:32:00,244.226,121,2022,5
5916,2022-05-01 19:34:00,128.945,121,2022,5
5917,2022-05-01 19:55:00,160.542,121,2022,5
5918,2022-05-01 20:24:00,218.975,121,2022,5
5919,2022-05-01 20:25:00,16.342,121,2022,5
5920,2022-05-01 20:28:00,2.342,121,2022,5
5921,2022-05-01 20:28:00,218.975,121,2022,5
5922,2022-05-01 20:28:00,0.718,121,2022,5
5923,2022-05-01 20:29:00,15.19,121,2022,5
5924,2022-05-01 20:32:00,221.933,121,2022,5
5925,2022-05-01 20:36:00,228.878,121,2022,5
5926,2022-05-01 20:39:00,192.12,121,2022,5
5927,2022-05-01 20:43:00,228.75,121,2022,5
5928,2022-05-01 20:47:00,223.985,121,2022,5
5929,2022-05-01 20:50:00,216.338,121,2022,5
5930,2022-05-01 20:54:00,210.173,121,2022,5
5931,2022-05-01 20:58:00,231.893,121,2022,5
5932,2022-05-01 21:03:00,193.546,121,2022,5
5933,2022-05-01 21:13:00,1.702,121,2022,5
5934,2022-05-02 06:04:00,196.576,122,2022,5
5938,2022-05-02 06:05:00,2.194,122,2022,5
5937,2022-05-02 06:05:00,48.137,122,2022,5
5936,2022-05-02 06:05:00,3.482,122,2022,5
5935,2022-05-02 06:05:00,1.625,122,2022,5
5939,2022-05-02 06:09:00,6.637,122,2022,5
5940,2022-05-02 06:09:00,251.44,122,2022,5
5948,2022-05-02 06:10:00,1.532,122,2022,5
5946,2022-05-02 06:10:00,2.577,122,2022,5
5945,2022-05-02 06:10:00,2.658,122,2022,5
5947,2022-05-02 06:10:00,1.126,122,2022,5
5943,2022-05-02 06:10:00,1.602,122,2022,5
5942,2022-05-02 06:10:00,1.927,122,2022,5
5941,2022-05-02 06:10:00,5.375,122,2022,5
5944,2022-05-02 06:10:00,12.341,122,2022,5
5949,2022-05-02 06:14:00,225.373,122,2022,5
5950,2022-05-02 06:17:00,216.386,122,2022,5
5955,2022-05-02 06:18:00,1.904,122,2022,5
5951,2022-05-02 06:18:00,1.428,122,2022,5
5952,2022-05-02 06:18:00,41.968,122,2022,5
5953,2022-05-02 06:18:00,1.509,122,2022,5
5954,2022-05-02 06:18:00,3.9,122,2022,5
5956,2022-05-02 06:18:00,1.915,122,2022,5
5957,2022-05-02 06:20:00,81.513,122,2022,5
5958,2022-05-02 06:22:00,131.375,122,2022,5
5959,2022-05-02 06:22:00,9.312,122,2022,5
5960,2022-05-02 06:25:00,177.0,122,2022,5
5961,2022-05-02 06:29:00,242.013,122,2022,5
5962,2022-05-02 06:33:00,241.773,122,2022,5
5963,2022-05-02 06:38:00,319.869,122,2022,5
5964,2022-05-02 06:43:00,266.306,122,2022,5
5965,2022-05-02 13:30:00,229.72,122,2022,5
5966,2022-05-02 13:33:00,146.39,122,2022,5
5967,2022-05-02 13:36:00,188.573,122,2022,5
5968,2022-05-02 13:37:00,19.395,122,2022,5
5969,2022-05-02 13:37:00,1.041,122,2022,5
5970,2022-05-02 13:37:00,1.279,122,2022,5
5971,2022-05-02 13:37:00,1.808,122,2022,5
5972,2022-05-02 13:43:00,240.351,122,2022,5
5973,2022-05-02 14:00:00,214.892,122,2022,5
5974,2022-05-02 14:48:00,284.805,122,2022,5
5975,2022-05-02 14:51:00,223.436,122,2022,5
5976,2022-05-02 14:55:00,224.384,122,2022,5
5977,2022-05-02 15:01:00,319.869,122,2022,5
5978,2022-05-02 15:04:00,234.08,122,2022,5
5979,2022-05-02 15:09:00,259.253,122,2022,5
5980,2022-05-02 15:12:00,204.755,122,2022,5
5981,2022-05-02 15:19:00,380.946,122,2022,5
5982,2022-05-02 15:22:00,219.0,122,2022,5
5983,2022-05-02 15:26:00,232.373,122,2022,5
5984,2022-05-02 15:29:00,188.238,122,2022,5
5985,2022-05-02 15:33:00,237.02,122,2022,5
5988,2022-05-02 15:37:00,2.577,122,2022,5
5987,2022-05-02 15:37:00,223.535,122,2022,5
5986,2022-05-02 15:37:00,2.147,122,2022,5
5989,2022-05-02 15:43:00,327.079,122,2022,5
5990,2022-05-02 15:43:00,4.396,122,2022,5
5991,2022-05-02 15:45:00,174.105,122,2022,5
5992,2022-05-02 15:57:00,244.36,122,2022,5
5993,2022-05-02 16:07:00,177.426,122,2022,5
5994,2022-05-02 16:10:00,187.097,122,2022,5
5995,2022-05-02 16:12:00,242.023,122,2022,5
5996,2022-05-02 16:13:00,207.226,122,2022,5
5997,2022-05-02 16:18:00,272.571,122,2022,5
5998,2022-05-02 16:19:00,75.027,122,2022,5
5999,2022-05-02 16:21:00,102.146,122,2022,5
6000,2022-05-02 16:22:00,63.51,122,2022,5
6001,2022-05-02 16:23:00,87.825,122,2022,5
6002,2022-05-02 16:27:00,205.402,122,2022,5
6003,2022-05-02 16:33:00,272.76,122,2022,5
6004,2022-05-02 16:36:00,7.603,122,2022,5
6005,2022-05-02 16:36:00,206.422,122,2022,5
6006,2022-05-02 16:39:00,143.24,122,2022,5
6007,2022-05-02 16:43:00,254.173,122,2022,5
6008,2022-05-02 16:46:00,200.493,122,2022,5
6009,2022-05-02 16:58:00,69.382,122,2022,5
6010,2022-05-02 17:09:00,61.439,122,2022,5
6011,2022-05-02 17:10:00,56.211,122,2022,5
6012,2022-05-02 17:10:00,7.13,122,2022,5
6013,2022-05-02 17:12:00,106.452,122,2022,5
6014,2022-05-02 17:14:00,111.744,122,2022,5
6015,2022-05-02 17:14:00,21.323,122,2022,5
6016,2022-05-02 17:29:00,214.436,122,2022,5
6017,2022-05-02 17:52:00,6.061,122,2022,5
6018,2022-05-02 17:56:00,185.422,122,2022,5
6019,2022-05-02 18:01:00,302.0,122,2022,5
6020,2022-05-02 18:04:00,223.436,122,2022,5
6021,2022-05-02 18:08:00,224.384,122,2022,5
6022,2022-05-02 18:13:00,319.869,122,2022,5
6023,2022-05-02 18:17:00,234.08,122,2022,5
6024,2022-05-02 18:48:00,150.722,122,2022,5
6025,2022-05-02 18:52:00,204.755,122,2022,5
6026,2022-05-02 18:53:00,18.684,122,2022,5
6027,2022-05-02 19:07:00,99.321,122,2022,5
6028,2022-05-02 19:40:00,218.975,122,2022,5
6029,2022-05-02 19:43:00,185.0,122,2022,5
6030,2022-05-02 19:47:00,262.521,122,2022,5
6031,2022-05-02 19:51:00,164.352,122,2022,5
6032,2022-05-02 19:55:00,238.973,122,2022,5
6033,2022-05-02 19:58:00,149.045,122,2022,5
6034,2022-05-02 20:02:00,263.333,122,2022,5
6035,2022-05-02 20:06:00,218.975,122,2022,5
6036,2022-05-02 20:08:00,97.849,122,2022,5
6037,2022-05-02 20:11:00,178.16,122,2022,5
6038,2022-05-02 20:14:00,196.339,122,2022,5
6039,2022-05-02 20:18:00,255.41,122,2022,5
6040,2022-05-02 20:20:00,93.628,122,2022,5
6041,2022-05-02 20:22:00,154.64,122,2022,5
6042,2022-05-02 20:23:00,1.49,122,2022,5
6043,2022-05-02 20:23:00,32.152,122,2022,5
6044,2022-05-02 20:23:00,1.653,122,2022,5
6045,2022-05-02 20:23:00,24.497,122,2022,5
6046,2022-05-02 20:26:00,188.573,122,2022,5
6047,2022-05-02 20:31:00,278.373,122,2022,5
6048,2022-05-02 20:33:00,90.745,122,2022,5
6049,2022-05-02 20:36:00,219.0,122,2022,5
6050,2022-05-02 20:39:00,185.422,122,2022,5
6051,2022-05-02 20:44:00,302.0,122,2022,5
6052,2022-05-02 20:48:00,223.436,122,2022,5
6053,2022-05-02 20:52:00,224.384,122,2022,5
6054,2022-05-02 20:57:00,319.869,122,2022,5
6055,2022-05-02 21:01:00,234.08,122,2022,5
6056,2022-05-02 21:05:00,259.253,122,2022,5
6057,2022-05-02 21:09:00,204.755,122,2022,5
6058,2022-05-02 21:15:00,380.946,122,2022,5
6059,2022-05-02 21:19:00,219.0,122,2022,5
6060,2022-05-02 21:31:00,53.636,122,2022,5
6061,2022-05-02 21:41:00,263.133,122,2022,5
6062,2022-05-02 21:44:00,194.16,122,2022,5
6063,2022-05-02 21:48:00,198.381,122,2022,5
6064,2022-05-02 23:12:00,196.714,122,2022,5
6065,2022-05-02 23:14:00,179.582,122,2022,5
6066,2022-05-02 23:18:00,188.238,122,2022,5
6067,2022-05-02 23:22:00,237.02,122,2022,5
6068,2022-05-02 23:26:00,240.2,122,2022,5
6069,2022-05-02 23:29:00,191.352,122,2022,5
6070,2022-05-02 23:32:00,212.783,122,2022,5
6071,2022-05-02 23:37:00,275.192,122,2022,5
6072,2022-05-02 23:37:00,22.736,122,2022,5
6073,2022-05-02 23:44:00,420.039,122,2022,5
6074,2022-05-02 23:52:00,458.777,122,2022,5
6075,2022-05-02 23:57:00,305.653,122,2022,5
6076,2022-05-03 00:04:00,416.321,123,2022,5
6077,2022-05-03 00:09:00,273.6,123,2022,5
6078,2022-05-03 00:16:00,416.321,123,2022,5
6079,2022-05-03 00:22:00,380.5,123,2022,5
6080,2022-05-03 00:28:00,386.104,123,2022,5
6081,2022-05-03 00:35:00,396.46,123,2022,5
6082,2022-05-03 00:41:00,336.537,123,2022,5
6083,2022-05-03 00:48:00,444.474,123,2022,5
