,endTime,date_time,time_difference,days,month
4509,7/14/2022 17:29,2022-07-14 17:29:00,0 days 00:04:00,14.0,7.0
4510,7/14/2022 17:33,2022-07-14 17:33:00,0 days 00:04:00,14.0,7.0
4511,7/14/2022 17:33,2022-07-14 17:33:00,0 days 00:00:00,14.0,7.0
4512,7/14/2022 17:36,2022-07-14 17:36:00,0 days 00:03:00,14.0,7.0
4513,7/14/2022 17:39,2022-07-14 17:39:00,0 days 00:03:00,14.0,7.0
4514,7/14/2022 17:43,2022-07-14 17:43:00,0 days 00:04:00,14.0,7.0
4515,7/14/2022 17:44,2022-07-14 17:44:00,0 days 00:01:00,14.0,7.0
4516,7/14/2022 17:46,2022-07-14 17:46:00,0 days 00:02:00,14.0,7.0
4517,7/14/2022 17:47,2022-07-14 17:47:00,0 days 00:01:00,14.0,7.0
4518,7/14/2022 17:47,2022-07-14 17:47:00,0 days 00:00:00,14.0,7.0
4519,7/14/2022 17:49,2022-07-14 17:49:00,0 days 00:02:00,14.0,7.0
4520,7/14/2022 17:53,2022-07-14 17:53:00,0 days 00:04:00,14.0,7.0
4521,7/14/2022 17:57,2022-07-14 17:57:00,0 days 00:04:00,14.0,7.0
4522,7/14/2022 17:58,2022-07-14 17:58:00,0 days 00:01:00,14.0,7.0
4523,7/14/2022 20:21,2022-07-14 20:21:00,0 days 02:23:00,14.0,7.0
4524,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4525,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4526,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4527,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4528,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4529,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4530,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4531,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4532,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4533,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4534,7/14/2022 20:21,2022-07-14 20:21:00,0 days 00:00:00,14.0,7.0
4535,7/14/2022 20:22,2022-07-14 20:22:00,0 days 00:01:00,14.0,7.0
4536,7/14/2022 20:22,2022-07-14 20:22:00,0 days 00:00:00,14.0,7.0
4537,7/14/2022 20:26,2022-07-14 20:26:00,0 days 00:04:00,14.0,7.0
4538,7/14/2022 20:30,2022-07-14 20:30:00,0 days 00:04:00,14.0,7.0
4539,7/14/2022 20:34,2022-07-14 20:34:00,0 days 00:04:00,14.0,7.0
4540,7/14/2022 20:39,2022-07-14 20:39:00,0 days 00:05:00,14.0,7.0
4541,7/14/2022 20:43,2022-07-14 20:43:00,0 days 00:04:00,14.0,7.0
4542,7/14/2022 20:48,2022-07-14 20:48:00,0 days 00:05:00,14.0,7.0
4543,7/14/2022 20:52,2022-07-14 20:52:00,0 days 00:04:00,14.0,7.0
4544,7/14/2022 20:56,2022-07-14 20:56:00,0 days 00:04:00,14.0,7.0
4545,7/14/2022 20:59,2022-07-14 20:59:00,0 days 00:03:00,14.0,7.0
4546,7/14/2022 21:05,2022-07-14 21:05:00,0 days 00:06:00,14.0,7.0
4547,7/14/2022 21:08,2022-07-14 21:08:00,0 days 00:03:00,14.0,7.0
4548,7/14/2022 21:14,2022-07-14 21:14:00,0 days 00:06:00,14.0,7.0
4549,7/14/2022 21:18,2022-07-14 21:18:00,0 days 00:04:00,14.0,7.0
4550,7/14/2022 21:22,2022-07-14 21:22:00,0 days 00:04:00,14.0,7.0
4551,7/14/2022 21:26,2022-07-14 21:26:00,0 days 00:04:00,14.0,7.0
4552,7/14/2022 21:29,2022-07-14 21:29:00,0 days 00:03:00,14.0,7.0
4553,7/14/2022 21:34,2022-07-14 21:34:00,0 days 00:05:00,14.0,7.0
4554,7/14/2022 21:38,2022-07-14 21:38:00,0 days 00:04:00,14.0,7.0
4555,7/14/2022 21:43,2022-07-14 21:43:00,0 days 00:05:00,14.0,7.0
4556,7/14/2022 21:49,2022-07-14 21:49:00,0 days 00:06:00,14.0,7.0
4557,7/14/2022 21:53,2022-07-14 21:53:00,0 days 00:04:00,14.0,7.0
4558,7/14/2022 21:57,2022-07-14 21:57:00,0 days 00:04:00,14.0,7.0
4559,7/14/2022 22:01,2022-07-14 22:01:00,0 days 00:04:00,14.0,7.0
4560,7/14/2022 22:07,2022-07-14 22:07:00,0 days 00:06:00,14.0,7.0
4561,7/14/2022 22:16,2022-07-14 22:16:00,0 days 00:09:00,14.0,7.0
4562,7/14/2022 22:21,2022-07-14 22:21:00,0 days 00:05:00,14.0,7.0
4563,7/14/2022 22:25,2022-07-14 22:25:00,0 days 00:04:00,14.0,7.0
4564,7/14/2022 22:29,2022-07-14 22:29:00,0 days 00:04:00,14.0,7.0
4565,7/15/2022 4:16,2022-07-15 04:16:00,0 days 05:47:00,15.0,7.0
4566,7/15/2022 4:16,2022-07-15 04:16:00,0 days 00:00:00,15.0,7.0
4567,7/15/2022 4:16,2022-07-15 04:16:00,0 days 00:00:00,15.0,7.0
4568,7/15/2022 4:17,2022-07-15 04:17:00,0 days 00:01:00,15.0,7.0
4569,7/15/2022 4:17,2022-07-15 04:17:00,0 days 00:00:00,15.0,7.0
4570,7/15/2022 4:24,2022-07-15 04:24:00,0 days 00:07:00,15.0,7.0
4571,7/15/2022 4:24,2022-07-15 04:24:00,0 days 00:00:00,15.0,7.0
4572,7/15/2022 4:27,2022-07-15 04:27:00,0 days 00:03:00,15.0,7.0
4573,7/15/2022 4:29,2022-07-15 04:29:00,0 days 00:02:00,15.0,7.0
4574,7/15/2022 4:29,2022-07-15 04:29:00,0 days 00:00:00,15.0,7.0
4575,7/15/2022 4:32,2022-07-15 04:32:00,0 days 00:03:00,15.0,7.0
4576,7/15/2022 4:35,2022-07-15 04:35:00,0 days 00:03:00,15.0,7.0
4577,7/15/2022 4:39,2022-07-15 04:39:00,0 days 00:04:00,15.0,7.0
4578,7/15/2022 4:41,2022-07-15 04:41:00,0 days 00:02:00,15.0,7.0
4579,7/15/2022 4:41,2022-07-15 04:41:00,0 days 00:00:00,15.0,7.0
4580,7/15/2022 4:41,2022-07-15 04:41:00,0 days 00:00:00,15.0,7.0
4581,7/15/2022 4:41,2022-07-15 04:41:00,0 days 00:00:00,15.0,7.0
4582,7/15/2022 4:45,2022-07-15 04:45:00,0 days 00:04:00,15.0,7.0
4583,7/15/2022 4:45,2022-07-15 04:45:00,0 days 00:00:00,15.0,7.0
4584,7/15/2022 4:46,2022-07-15 04:46:00,0 days 00:01:00,15.0,7.0
4585,7/15/2022 4:47,2022-07-15 04:47:00,0 days 00:01:00,15.0,7.0
4586,7/15/2022 4:47,2022-07-15 04:47:00,0 days 00:00:00,15.0,7.0
4587,7/15/2022 4:48,2022-07-15 04:48:00,0 days 00:01:00,15.0,7.0
4588,7/15/2022 4:51,2022-07-15 04:51:00,0 days 00:03:00,15.0,7.0
4589,7/15/2022 4:54,2022-07-15 04:54:00,0 days 00:03:00,15.0,7.0
4590,7/15/2022 4:58,2022-07-15 04:58:00,0 days 00:04:00,15.0,7.0
4591,7/15/2022 4:58,2022-07-15 04:58:00,0 days 00:00:00,15.0,7.0
4592,7/15/2022 4:59,2022-07-15 04:59:00,0 days 00:01:00,15.0,7.0
4593,7/15/2022 5:04,2022-07-15 05:04:00,0 days 00:05:00,15.0,7.0
4594,7/15/2022 5:18,2022-07-15 05:18:00,0 days 00:14:00,15.0,7.0
4595,7/15/2022 5:34,2022-07-15 05:34:00,0 days 00:16:00,15.0,7.0
4596,7/15/2022 5:36,2022-07-15 05:36:00,0 days 00:02:00,15.0,7.0
4597,7/15/2022 5:37,2022-07-15 05:37:00,0 days 00:01:00,15.0,7.0
4598,7/15/2022 5:38,2022-07-15 05:38:00,0 days 00:01:00,15.0,7.0
4599,7/15/2022 5:38,2022-07-15 05:38:00,0 days 00:00:00,15.0,7.0
4600,7/15/2022 5:39,2022-07-15 05:39:00,0 days 00:01:00,15.0,7.0
4601,7/15/2022 5:42,2022-07-15 05:42:00,0 days 00:03:00,15.0,7.0
4602,7/15/2022 5:42,2022-07-15 05:42:00,0 days 00:00:00,15.0,7.0
4603,7/15/2022 5:46,2022-07-15 05:46:00,0 days 00:04:00,15.0,7.0
4604,7/15/2022 5:50,2022-07-15 05:50:00,0 days 00:04:00,15.0,7.0
4605,7/15/2022 5:55,2022-07-15 05:55:00,0 days 00:05:00,15.0,7.0
4606,7/15/2022 5:59,2022-07-15 05:59:00,0 days 00:04:00,15.0,7.0
4607,7/15/2022 6:01,2022-07-15 06:01:00,0 days 00:02:00,15.0,7.0
4608,7/15/2022 6:04,2022-07-15 06:04:00,0 days 00:03:00,15.0,7.0
4609,7/15/2022 6:06,2022-07-15 06:06:00,0 days 00:02:00,15.0,7.0
4610,7/15/2022 6:09,2022-07-15 06:09:00,0 days 00:03:00,15.0,7.0
4611,7/15/2022 6:09,2022-07-15 06:09:00,0 days 00:00:00,15.0,7.0
4612,7/15/2022 6:13,2022-07-15 06:13:00,0 days 00:04:00,15.0,7.0
4613,7/15/2022 6:16,2022-07-15 06:16:00,0 days 00:03:00,15.0,7.0
4614,7/15/2022 6:20,2022-07-15 06:20:00,0 days 00:04:00,15.0,7.0
4615,7/15/2022 6:23,2022-07-15 06:23:00,0 days 00:03:00,15.0,7.0
4616,7/15/2022 6:26,2022-07-15 06:26:00,0 days 00:03:00,15.0,7.0
4617,7/15/2022 6:29,2022-07-15 06:29:00,0 days 00:03:00,15.0,7.0
4618,7/15/2022 6:33,2022-07-15 06:33:00,0 days 00:04:00,15.0,7.0
4619,7/15/2022 6:36,2022-07-15 06:36:00,0 days 00:03:00,15.0,7.0
4620,7/15/2022 6:38,2022-07-15 06:38:00,0 days 00:02:00,15.0,7.0
4621,7/15/2022 6:41,2022-07-15 06:41:00,0 days 00:03:00,15.0,7.0
4622,7/15/2022 6:45,2022-07-15 06:45:00,0 days 00:04:00,15.0,7.0
4623,7/15/2022 6:48,2022-07-15 06:48:00,0 days 00:03:00,15.0,7.0
4624,7/15/2022 6:52,2022-07-15 06:52:00,0 days 00:04:00,15.0,7.0
4625,7/15/2022 6:54,2022-07-15 06:54:00,0 days 00:02:00,15.0,7.0
4626,7/15/2022 6:57,2022-07-15 06:57:00,0 days 00:03:00,15.0,7.0
4627,7/15/2022 7:00,2022-07-15 07:00:00,0 days 00:03:00,15.0,7.0
4628,7/15/2022 7:09,2022-07-15 07:09:00,0 days 00:09:00,15.0,7.0
4629,7/15/2022 7:13,2022-07-15 07:13:00,0 days 00:04:00,15.0,7.0
4630,7/15/2022 7:16,2022-07-15 07:16:00,0 days 00:03:00,15.0,7.0
4631,7/15/2022 7:19,2022-07-15 07:19:00,0 days 00:03:00,15.0,7.0
4632,7/15/2022 7:20,2022-07-15 07:20:00,0 days 00:01:00,15.0,7.0
4633,7/15/2022 7:24,2022-07-15 07:24:00,0 days 00:04:00,15.0,7.0
4634,7/15/2022 7:24,2022-07-15 07:24:00,0 days 00:00:00,15.0,7.0
4635,7/15/2022 14:00,2022-07-15 14:00:00,0 days 06:36:00,15.0,7.0
4636,7/15/2022 17:12,2022-07-15 17:12:00,0 days 03:12:00,15.0,7.0
4637,7/15/2022 17:15,2022-07-15 17:15:00,0 days 00:03:00,15.0,7.0
4638,7/15/2022 17:18,2022-07-15 17:18:00,0 days 00:03:00,15.0,7.0
4639,7/15/2022 17:18,2022-07-15 17:18:00,0 days 00:00:00,15.0,7.0
4640,7/15/2022 17:20,2022-07-15 17:20:00,0 days 00:02:00,15.0,7.0
4641,7/15/2022 17:23,2022-07-15 17:23:00,0 days 00:03:00,15.0,7.0
4642,7/15/2022 17:23,2022-07-15 17:23:00,0 days 00:00:00,15.0,7.0
4643,7/15/2022 17:28,2022-07-15 17:28:00,0 days 00:05:00,15.0,7.0
4644,7/15/2022 17:29,2022-07-15 17:29:00,0 days 00:01:00,15.0,7.0
4645,7/15/2022 17:33,2022-07-15 17:33:00,0 days 00:04:00,15.0,7.0
4646,7/15/2022 17:34,2022-07-15 17:34:00,0 days 00:01:00,15.0,7.0
4647,7/15/2022 17:35,2022-07-15 17:35:00,0 days 00:01:00,15.0,7.0
4648,7/15/2022 17:36,2022-07-15 17:36:00,0 days 00:01:00,15.0,7.0
4649,7/15/2022 17:39,2022-07-15 17:39:00,0 days 00:03:00,15.0,7.0
4650,7/15/2022 17:43,2022-07-15 17:43:00,0 days 00:04:00,15.0,7.0
4651,7/15/2022 17:45,2022-07-15 17:45:00,0 days 00:02:00,15.0,7.0
4652,7/15/2022 17:48,2022-07-15 17:48:00,0 days 00:03:00,15.0,7.0
4653,7/15/2022 17:51,2022-07-15 17:51:00,0 days 00:03:00,15.0,7.0
4654,7/15/2022 17:55,2022-07-15 17:55:00,0 days 00:04:00,15.0,7.0
4655,7/15/2022 17:58,2022-07-15 17:58:00,0 days 00:03:00,15.0,7.0
4656,7/15/2022 18:02,2022-07-15 18:02:00,0 days 00:04:00,15.0,7.0
4657,7/15/2022 18:06,2022-07-15 18:06:00,0 days 00:04:00,15.0,7.0
4658,7/15/2022 18:09,2022-07-15 18:09:00,0 days 00:03:00,15.0,7.0
4659,7/15/2022 18:14,2022-07-15 18:14:00,0 days 00:05:00,15.0,7.0
4660,7/15/2022 18:19,2022-07-15 18:19:00,0 days 00:05:00,15.0,7.0
4661,7/15/2022 18:24,2022-07-15 18:24:00,0 days 00:05:00,15.0,7.0
4662,7/15/2022 18:27,2022-07-15 18:27:00,0 days 00:03:00,15.0,7.0
4663,7/15/2022 18:31,2022-07-15 18:31:00,0 days 00:04:00,15.0,7.0
4664,7/15/2022 18:35,2022-07-15 18:35:00,0 days 00:04:00,15.0,7.0
4665,7/15/2022 18:39,2022-07-15 18:39:00,0 days 00:04:00,15.0,7.0
4666,7/15/2022 18:43,2022-07-15 18:43:00,0 days 00:04:00,15.0,7.0
4667,7/16/2022 1:01,2022-07-16 01:01:00,0 days 06:18:00,16.0,7.0
4668,7/16/2022 1:07,2022-07-16 01:07:00,0 days 00:06:00,16.0,7.0
4669,7/16/2022 1:09,2022-07-16 01:09:00,0 days 00:02:00,16.0,7.0
4670,7/16/2022 1:14,2022-07-16 01:14:00,0 days 00:05:00,16.0,7.0
4671,7/16/2022 1:18,2022-07-16 01:18:00,0 days 00:04:00,16.0,7.0
4672,7/16/2022 1:25,2022-07-16 01:25:00,0 days 00:07:00,16.0,7.0
4673,7/16/2022 1:26,2022-07-16 01:26:00,0 days 00:01:00,16.0,7.0
4674,7/16/2022 1:28,2022-07-16 01:28:00,0 days 00:02:00,16.0,7.0
4675,7/16/2022 1:32,2022-07-16 01:32:00,0 days 00:04:00,16.0,7.0
4676,7/16/2022 1:34,2022-07-16 01:34:00,0 days 00:02:00,16.0,7.0
4677,7/16/2022 1:38,2022-07-16 01:38:00,0 days 00:04:00,16.0,7.0
4678,7/16/2022 1:40,2022-07-16 01:40:00,0 days 00:02:00,16.0,7.0
4679,7/16/2022 1:45,2022-07-16 01:45:00,0 days 00:05:00,16.0,7.0
4680,7/16/2022 4:51,2022-07-16 04:51:00,0 days 03:06:00,16.0,7.0
4681,7/16/2022 6:39,2022-07-16 06:39:00,0 days 01:48:00,16.0,7.0
4682,7/16/2022 6:40,2022-07-16 06:40:00,0 days 00:01:00,16.0,7.0
4683,7/16/2022 6:43,2022-07-16 06:43:00,0 days 00:03:00,16.0,7.0
4684,7/16/2022 6:46,2022-07-16 06:46:00,0 days 00:03:00,16.0,7.0
4685,7/16/2022 7:03,2022-07-16 07:03:00,0 days 00:17:00,16.0,7.0
4686,7/16/2022 8:52,2022-07-16 08:52:00,0 days 01:49:00,16.0,7.0
4687,7/16/2022 8:57,2022-07-16 08:57:00,0 days 00:05:00,16.0,7.0
4688,7/16/2022 8:57,2022-07-16 08:57:00,0 days 00:00:00,16.0,7.0
4689,7/16/2022 8:59,2022-07-16 08:59:00,0 days 00:02:00,16.0,7.0
4690,7/16/2022 9:03,2022-07-16 09:03:00,0 days 00:04:00,16.0,7.0
4691,7/16/2022 9:05,2022-07-16 09:05:00,0 days 00:02:00,16.0,7.0
4692,7/16/2022 9:09,2022-07-16 09:09:00,0 days 00:04:00,16.0,7.0
4693,7/16/2022 9:11,2022-07-16 09:11:00,0 days 00:02:00,16.0,7.0
4694,7/16/2022 9:14,2022-07-16 09:14:00,0 days 00:03:00,16.0,7.0
4695,7/16/2022 9:16,2022-07-16 09:16:00,0 days 00:02:00,16.0,7.0
4696,7/16/2022 9:20,2022-07-16 09:20:00,0 days 00:04:00,16.0,7.0
4697,7/16/2022 9:22,2022-07-16 09:22:00,0 days 00:02:00,16.0,7.0
4698,7/16/2022 9:26,2022-07-16 09:26:00,0 days 00:04:00,16.0,7.0
4699,7/16/2022 9:30,2022-07-16 09:30:00,0 days 00:04:00,16.0,7.0
4700,7/16/2022 9:33,2022-07-16 09:33:00,0 days 00:03:00,16.0,7.0
4701,7/16/2022 9:35,2022-07-16 09:35:00,0 days 00:02:00,16.0,7.0
4702,7/16/2022 9:38,2022-07-16 09:38:00,0 days 00:03:00,16.0,7.0
4703,7/16/2022 9:42,2022-07-16 09:42:00,0 days 00:04:00,16.0,7.0
4704,7/16/2022 9:45,2022-07-16 09:45:00,0 days 00:03:00,16.0,7.0
4705,7/16/2022 9:47,2022-07-16 09:47:00,0 days 00:02:00,16.0,7.0
4706,7/16/2022 9:52,2022-07-16 09:52:00,0 days 00:05:00,16.0,7.0
4707,7/16/2022 9:52,2022-07-16 09:52:00,0 days 00:00:00,16.0,7.0
4708,7/16/2022 9:54,2022-07-16 09:54:00,0 days 00:02:00,16.0,7.0
4709,7/16/2022 9:55,2022-07-16 09:55:00,0 days 00:01:00,16.0,7.0
4710,7/16/2022 9:55,2022-07-16 09:55:00,0 days 00:00:00,16.0,7.0
4711,7/16/2022 9:59,2022-07-16 09:59:00,0 days 00:04:00,16.0,7.0
4712,7/16/2022 10:03,2022-07-16 10:03:00,0 days 00:04:00,16.0,7.0
4713,7/16/2022 13:03,2022-07-16 13:03:00,0 days 03:00:00,16.0,7.0
4714,7/16/2022 13:07,2022-07-16 13:07:00,0 days 00:04:00,16.0,7.0
4715,7/16/2022 13:08,2022-07-16 13:08:00,0 days 00:01:00,16.0,7.0
4716,7/16/2022 13:11,2022-07-16 13:11:00,0 days 00:03:00,16.0,7.0
4717,7/16/2022 13:13,2022-07-16 13:13:00,0 days 00:02:00,16.0,7.0
4718,7/16/2022 13:15,2022-07-16 13:15:00,0 days 00:02:00,16.0,7.0
4719,7/16/2022 13:18,2022-07-16 13:18:00,0 days 00:03:00,16.0,7.0
4720,7/16/2022 13:22,2022-07-16 13:22:00,0 days 00:04:00,16.0,7.0
4721,7/16/2022 13:24,2022-07-16 13:24:00,0 days 00:02:00,16.0,7.0
4722,7/16/2022 13:27,2022-07-16 13:27:00,0 days 00:03:00,16.0,7.0
4723,7/16/2022 13:31,2022-07-16 13:31:00,0 days 00:04:00,16.0,7.0
4724,7/16/2022 13:34,2022-07-16 13:34:00,0 days 00:03:00,16.0,7.0
4725,7/16/2022 13:35,2022-07-16 13:35:00,0 days 00:01:00,16.0,7.0
4726,7/16/2022 13:37,2022-07-16 13:37:00,0 days 00:02:00,16.0,7.0
4727,7/16/2022 13:40,2022-07-16 13:40:00,0 days 00:03:00,16.0,7.0
4728,7/16/2022 13:40,2022-07-16 13:40:00,0 days 00:00:00,16.0,7.0
4729,7/16/2022 13:43,2022-07-16 13:43:00,0 days 00:03:00,16.0,7.0
4730,7/16/2022 13:45,2022-07-16 13:45:00,0 days 00:02:00,16.0,7.0
4731,7/16/2022 16:19,2022-07-16 16:19:00,0 days 02:34:00,16.0,7.0
4732,7/16/2022 16:23,2022-07-16 16:23:00,0 days 00:04:00,16.0,7.0
4733,7/16/2022 16:23,2022-07-16 16:23:00,0 days 00:00:00,16.0,7.0
4734,7/16/2022 16:23,2022-07-16 16:23:00,0 days 00:00:00,16.0,7.0
4735,7/16/2022 16:27,2022-07-16 16:27:00,0 days 00:04:00,16.0,7.0
4736,7/16/2022 16:28,2022-07-16 16:28:00,0 days 00:01:00,16.0,7.0
4737,7/17/2022 4:31,2022-07-17 04:31:00,0 days 12:03:00,17.0,7.0
4738,7/17/2022 4:31,2022-07-17 04:31:00,0 days 00:00:00,17.0,7.0
4739,7/17/2022 4:31,2022-07-17 04:31:00,0 days 00:00:00,17.0,7.0
4740,7/17/2022 4:31,2022-07-17 04:31:00,0 days 00:00:00,17.0,7.0
4741,7/17/2022 4:33,2022-07-17 04:33:00,0 days 00:02:00,17.0,7.0
4742,7/17/2022 4:35,2022-07-17 04:35:00,0 days 00:02:00,17.0,7.0
4743,7/17/2022 4:38,2022-07-17 04:38:00,0 days 00:03:00,17.0,7.0
4744,7/17/2022 4:40,2022-07-17 04:40:00,0 days 00:02:00,17.0,7.0
4745,7/17/2022 4:43,2022-07-17 04:43:00,0 days 00:03:00,17.0,7.0
4746,7/17/2022 4:44,2022-07-17 04:44:00,0 days 00:01:00,17.0,7.0
4747,7/17/2022 4:44,2022-07-17 04:44:00,0 days 00:00:00,17.0,7.0
4748,7/17/2022 4:49,2022-07-17 04:49:00,0 days 00:05:00,17.0,7.0
4749,7/17/2022 4:50,2022-07-17 04:50:00,0 days 00:01:00,17.0,7.0
4750,7/17/2022 4:50,2022-07-17 04:50:00,0 days 00:00:00,17.0,7.0
4751,7/17/2022 4:50,2022-07-17 04:50:00,0 days 00:00:00,17.0,7.0
4752,7/17/2022 4:52,2022-07-17 04:52:00,0 days 00:02:00,17.0,7.0
4753,7/17/2022 4:56,2022-07-17 04:56:00,0 days 00:04:00,17.0,7.0
4754,7/17/2022 5:00,2022-07-17 05:00:00,0 days 00:04:00,17.0,7.0
4755,7/17/2022 5:04,2022-07-17 05:04:00,0 days 00:04:00,17.0,7.0
4756,7/17/2022 5:04,2022-07-17 05:04:00,0 days 00:00:00,17.0,7.0
4757,7/17/2022 5:07,2022-07-17 05:07:00,0 days 00:03:00,17.0,7.0
4758,7/17/2022 5:08,2022-07-17 05:08:00,0 days 00:01:00,17.0,7.0
4759,7/17/2022 5:13,2022-07-17 05:13:00,0 days 00:05:00,17.0,7.0
4760,7/17/2022 5:13,2022-07-17 05:13:00,0 days 00:00:00,17.0,7.0
4761,7/17/2022 5:13,2022-07-17 05:13:00,0 days 00:00:00,17.0,7.0
4762,7/17/2022 5:14,2022-07-17 05:14:00,0 days 00:01:00,17.0,7.0
4763,7/17/2022 5:14,2022-07-17 05:14:00,0 days 00:00:00,17.0,7.0
4764,7/17/2022 5:19,2022-07-17 05:19:00,0 days 00:05:00,17.0,7.0
4765,7/17/2022 5:19,2022-07-17 05:19:00,0 days 00:00:00,17.0,7.0
4766,7/17/2022 5:24,2022-07-17 05:24:00,0 days 00:05:00,17.0,7.0
4767,7/17/2022 5:25,2022-07-17 05:25:00,0 days 00:01:00,17.0,7.0
4768,7/17/2022 5:25,2022-07-17 05:25:00,0 days 00:00:00,17.0,7.0
4769,7/17/2022 5:25,2022-07-17 05:25:00,0 days 00:00:00,17.0,7.0
4770,7/17/2022 5:25,2022-07-17 05:25:00,0 days 00:00:00,17.0,7.0
4771,7/17/2022 5:25,2022-07-17 05:25:00,0 days 00:00:00,17.0,7.0
4772,7/17/2022 5:25,2022-07-17 05:25:00,0 days 00:00:00,17.0,7.0
4773,7/17/2022 5:32,2022-07-17 05:32:00,0 days 00:07:00,17.0,7.0
4774,7/17/2022 5:36,2022-07-17 05:36:00,0 days 00:04:00,17.0,7.0
4775,7/17/2022 5:40,2022-07-17 05:40:00,0 days 00:04:00,17.0,7.0
4776,7/17/2022 5:45,2022-07-17 05:45:00,0 days 00:05:00,17.0,7.0
4777,7/17/2022 5:48,2022-07-17 05:48:00,0 days 00:03:00,17.0,7.0
4778,7/17/2022 5:54,2022-07-17 05:54:00,0 days 00:06:00,17.0,7.0
4779,7/17/2022 5:57,2022-07-17 05:57:00,0 days 00:03:00,17.0,7.0
4780,7/17/2022 6:01,2022-07-17 06:01:00,0 days 00:04:00,17.0,7.0
4781,7/17/2022 6:04,2022-07-17 06:04:00,0 days 00:03:00,17.0,7.0
4782,7/17/2022 6:06,2022-07-17 06:06:00,0 days 00:02:00,17.0,7.0
4783,7/17/2022 6:07,2022-07-17 06:07:00,0 days 00:01:00,17.0,7.0
4784,7/17/2022 6:10,2022-07-17 06:10:00,0 days 00:03:00,17.0,7.0
4785,7/17/2022 6:23,2022-07-17 06:23:00,0 days 00:13:00,17.0,7.0
4786,7/17/2022 7:23,2022-07-17 07:23:00,0 days 01:00:00,17.0,7.0
4787,7/17/2022 7:23,2022-07-17 07:23:00,0 days 00:00:00,17.0,7.0
4788,7/17/2022 7:26,2022-07-17 07:26:00,0 days 00:03:00,17.0,7.0
4789,7/17/2022 7:26,2022-07-17 07:26:00,0 days 00:00:00,17.0,7.0
4790,7/17/2022 7:29,2022-07-17 07:29:00,0 days 00:03:00,17.0,7.0
4791,7/17/2022 7:31,2022-07-17 07:31:00,0 days 00:02:00,17.0,7.0
4792,7/17/2022 7:35,2022-07-17 07:35:00,0 days 00:04:00,17.0,7.0
4793,7/17/2022 7:35,2022-07-17 07:35:00,0 days 00:00:00,17.0,7.0
4794,7/17/2022 7:35,2022-07-17 07:35:00,0 days 00:00:00,17.0,7.0
4795,7/17/2022 7:35,2022-07-17 07:35:00,0 days 00:00:00,17.0,7.0
4796,7/17/2022 7:35,2022-07-17 07:35:00,0 days 00:00:00,17.0,7.0
4797,7/17/2022 7:37,2022-07-17 07:37:00,0 days 00:02:00,17.0,7.0
4798,7/17/2022 7:37,2022-07-17 07:37:00,0 days 00:00:00,17.0,7.0
4799,7/17/2022 7:40,2022-07-17 07:40:00,0 days 00:03:00,17.0,7.0
4800,7/17/2022 7:41,2022-07-17 07:41:00,0 days 00:01:00,17.0,7.0
4801,7/17/2022 7:46,2022-07-17 07:46:00,0 days 00:05:00,17.0,7.0
4802,7/17/2022 7:46,2022-07-17 07:46:00,0 days 00:00:00,17.0,7.0
4803,7/17/2022 7:46,2022-07-17 07:46:00,0 days 00:00:00,17.0,7.0
4804,7/17/2022 7:46,2022-07-17 07:46:00,0 days 00:00:00,17.0,7.0
4805,7/17/2022 7:46,2022-07-17 07:46:00,0 days 00:00:00,17.0,7.0
4806,7/17/2022 7:50,2022-07-17 07:50:00,0 days 00:04:00,17.0,7.0
4807,7/17/2022 7:54,2022-07-17 07:54:00,0 days 00:04:00,17.0,7.0
4808,7/17/2022 7:55,2022-07-17 07:55:00,0 days 00:01:00,17.0,7.0
4809,7/17/2022 7:59,2022-07-17 07:59:00,0 days 00:04:00,17.0,7.0
4810,7/17/2022 8:00,2022-07-17 08:00:00,0 days 00:01:00,17.0,7.0
4811,7/17/2022 8:02,2022-07-17 08:02:00,0 days 00:02:00,17.0,7.0
4812,7/17/2022 8:05,2022-07-17 08:05:00,0 days 00:03:00,17.0,7.0
4813,7/17/2022 8:09,2022-07-17 08:09:00,0 days 00:04:00,17.0,7.0
4814,7/17/2022 8:10,2022-07-17 08:10:00,0 days 00:01:00,17.0,7.0
4815,7/17/2022 8:12,2022-07-17 08:12:00,0 days 00:02:00,17.0,7.0
4816,7/17/2022 8:14,2022-07-17 08:14:00,0 days 00:02:00,17.0,7.0
4817,7/17/2022 8:16,2022-07-17 08:16:00,0 days 00:02:00,17.0,7.0
4818,7/17/2022 8:19,2022-07-17 08:19:00,0 days 00:03:00,17.0,7.0
