,time,time_delta,day,year,month
12412,2022-01-17 04:21:37.111000+00:00,0 days 00:00:32.836000,17,2022,1
12411,2022-01-17 04:22:07.919000+00:00,0 days 00:00:30.808000,17,2022,1
12410,2022-01-17 04:23:43.474000+00:00,0 days 00:01:35.555000,17,2022,1
12409,2022-01-17 04:28:16.165000+00:00,0 days 00:04:32.691000,17,2022,1
12408,2022-01-17 04:32:03.131000+00:00,0 days 00:03:46.966000,17,2022,1
12407,2022-01-17 04:32:13.493000+00:00,0 days 00:00:10.362000,17,2022,1
12406,2022-01-17 04:36:25.130000+00:00,0 days 00:04:11.637000,17,2022,1
12405,2022-01-17 04:44:26.052000+00:00,0 days 00:08:00.922000,17,2022,1
12404,2022-01-17 07:38:47.638000+00:00,0 days 02:54:21.586000,17,2022,1
12403,2022-01-17 21:34:30.256000+00:00,0 days 13:55:42.618000,17,2022,1
12402,2022-01-17 21:39:28.808000+00:00,0 days 00:04:58.552000,17,2022,1
12401,2022-01-18 01:25:46.102000+00:00,0 days 03:46:17.294000,18,2022,1
12400,2022-01-18 03:27:48.833000+00:00,0 days 02:02:02.731000,18,2022,1
12399,2022-01-18 03:29:07.805000+00:00,0 days 00:01:18.972000,18,2022,1
12398,2022-01-18 04:54:07.688000+00:00,0 days 01:24:59.883000,18,2022,1
12397,2022-01-18 05:10:26.916000+00:00,0 days 00:16:19.228000,18,2022,1
12396,2022-01-18 05:11:01.519000+00:00,0 days 00:00:34.603000,18,2022,1
12395,2022-01-18 05:30:42.186000+00:00,0 days 00:19:40.667000,18,2022,1
12394,2022-01-18 05:57:02.502000+00:00,0 days 00:26:20.316000,18,2022,1
12393,2022-01-18 06:02:31.225000+00:00,0 days 00:05:28.723000,18,2022,1
12392,2022-01-18 06:05:03.711000+00:00,0 days 00:02:32.486000,18,2022,1
12391,2022-01-18 06:06:24.954000+00:00,0 days 00:01:21.243000,18,2022,1
12390,2022-01-18 06:31:21.957000+00:00,0 days 00:24:57.003000,18,2022,1
12389,2022-01-18 06:31:55.989000+00:00,0 days 00:00:34.032000,18,2022,1
12388,2022-01-18 06:33:31.090000+00:00,0 days 00:01:35.101000,18,2022,1
12387,2022-01-18 21:29:25.719000+00:00,0 days 14:55:54.629000,18,2022,1
12386,2022-01-18 21:36:52.766000+00:00,0 days 00:07:27.047000,18,2022,1
12385,2022-01-19 04:11:43.561000+00:00,0 days 06:34:50.795000,19,2022,1
12384,2022-01-19 04:46:36.714000+00:00,0 days 00:34:53.153000,19,2022,1
12383,2022-01-19 05:06:35.244000+00:00,0 days 00:19:58.530000,19,2022,1
12382,2022-01-19 05:12:48.559000+00:00,0 days 00:06:13.315000,19,2022,1
12381,2022-01-19 05:15:38.002000+00:00,0 days 00:02:49.443000,19,2022,1
12380,2022-01-19 05:16:27.600000+00:00,0 days 00:00:49.598000,19,2022,1
12379,2022-01-19 05:18:18.474000+00:00,0 days 00:01:50.874000,19,2022,1
12378,2022-01-19 05:22:08.540000+00:00,0 days 00:03:50.066000,19,2022,1
12377,2022-01-19 05:24:25.866000+00:00,0 days 00:02:17.326000,19,2022,1
12376,2022-01-19 05:25:15.878000+00:00,0 days 00:00:50.012000,19,2022,1
12375,2022-01-19 05:29:26.205000+00:00,0 days 00:04:10.327000,19,2022,1
12374,2022-01-19 06:24:31.154000+00:00,0 days 00:55:04.949000,19,2022,1
12373,2022-01-19 06:26:24.836000+00:00,0 days 00:01:53.682000,19,2022,1
12372,2022-01-19 06:56:58.122000+00:00,0 days 00:30:33.286000,19,2022,1
12371,2022-01-19 07:26:59.479000+00:00,0 days 00:30:01.357000,19,2022,1
12370,2022-01-19 07:46:58.160000+00:00,0 days 00:19:58.681000,19,2022,1
12369,2022-01-19 07:47:02.814000+00:00,0 days 00:00:04.654000,19,2022,1
12368,2022-01-19 07:48:09.545000+00:00,0 days 00:01:06.731000,19,2022,1
12367,2022-01-19 08:02:39.085000+00:00,0 days 00:14:29.540000,19,2022,1
12366,2022-01-19 15:13:50.255000+00:00,0 days 07:11:11.170000,19,2022,1
12365,2022-01-19 15:14:50.709000+00:00,0 days 00:01:00.454000,19,2022,1
12364,2022-01-20 01:32:51.182000+00:00,0 days 10:18:00.473000,20,2022,1
12363,2022-01-20 01:34:43.215000+00:00,0 days 00:01:52.033000,20,2022,1
12362,2022-01-20 01:47:51.868000+00:00,0 days 00:13:08.653000,20,2022,1
12361,2022-01-20 03:15:51.500000+00:00,0 days 01:27:59.632000,20,2022,1
12360,2022-01-20 03:17:17.911000+00:00,0 days 00:01:26.411000,20,2022,1
12359,2022-01-20 03:17:27.337000+00:00,0 days 00:00:09.426000,20,2022,1
12358,2022-01-20 03:25:41.407000+00:00,0 days 00:08:14.070000,20,2022,1
12357,2022-01-20 03:41:29.064000+00:00,0 days 00:15:47.657000,20,2022,1
12356,2022-01-20 03:43:08.526000+00:00,0 days 00:01:39.462000,20,2022,1
12355,2022-01-20 04:05:51.174000+00:00,0 days 00:22:42.648000,20,2022,1
12354,2022-01-20 04:06:14.986000+00:00,0 days 00:00:23.812000,20,2022,1
12353,2022-01-20 05:02:00.761000+00:00,0 days 00:55:45.775000,20,2022,1
12352,2022-01-20 05:14:20.236000+00:00,0 days 00:12:19.475000,20,2022,1
12351,2022-01-20 05:16:26.144000+00:00,0 days 00:02:05.908000,20,2022,1
12350,2022-01-20 05:29:09.380000+00:00,0 days 00:12:43.236000,20,2022,1
12349,2022-01-20 05:35:11.609000+00:00,0 days 00:06:02.229000,20,2022,1
12348,2022-01-20 05:40:22.523000+00:00,0 days 00:05:10.914000,20,2022,1
12347,2022-01-20 06:15:27.253000+00:00,0 days 00:35:04.730000,20,2022,1
12346,2022-01-20 06:18:31.674000+00:00,0 days 00:03:04.421000,20,2022,1
12345,2022-01-20 06:25:44.542000+00:00,0 days 00:07:12.868000,20,2022,1
12344,2022-01-20 06:35:55.175000+00:00,0 days 00:10:10.633000,20,2022,1
12343,2022-01-20 08:06:27.870000+00:00,0 days 01:30:32.695000,20,2022,1
12342,2022-01-20 08:06:43.234000+00:00,0 days 00:00:15.364000,20,2022,1
12341,2022-01-20 08:22:22.557000+00:00,0 days 00:15:39.323000,20,2022,1
12340,2022-01-20 08:31:10.461000+00:00,0 days 00:08:47.904000,20,2022,1
12339,2022-01-20 22:00:15.167000+00:00,0 days 13:29:04.706000,20,2022,1
12338,2022-01-21 01:28:35.411000+00:00,0 days 03:28:20.244000,21,2022,1
12337,2022-01-21 01:46:35.717000+00:00,0 days 00:18:00.306000,21,2022,1
12336,2022-01-21 01:53:44.714000+00:00,0 days 00:07:08.997000,21,2022,1
12335,2022-01-21 03:06:17.036000+00:00,0 days 01:12:32.322000,21,2022,1
12334,2022-01-21 03:15:14.745000+00:00,0 days 00:08:57.709000,21,2022,1
12333,2022-01-21 03:15:18.752000+00:00,0 days 00:00:04.007000,21,2022,1
12332,2022-01-21 03:16:45.170000+00:00,0 days 00:01:26.418000,21,2022,1
12331,2022-01-21 03:21:03.576000+00:00,0 days 00:04:18.406000,21,2022,1
12330,2022-01-21 03:22:58.320000+00:00,0 days 00:01:54.744000,21,2022,1
12329,2022-01-21 03:29:10.208000+00:00,0 days 00:06:11.888000,21,2022,1
12328,2022-01-21 03:39:13.197000+00:00,0 days 00:10:02.989000,21,2022,1
12327,2022-01-21 03:47:50.726000+00:00,0 days 00:08:37.529000,21,2022,1
12326,2022-01-21 04:02:11.792000+00:00,0 days 00:14:21.066000,21,2022,1
12325,2022-01-21 04:02:46.976000+00:00,0 days 00:00:35.184000,21,2022,1
12324,2022-01-21 04:04:34.005000+00:00,0 days 00:01:47.029000,21,2022,1
12323,2022-01-21 04:05:47.489000+00:00,0 days 00:01:13.484000,21,2022,1
12322,2022-01-21 04:06:54.318000+00:00,0 days 00:01:06.829000,21,2022,1
12321,2022-01-21 04:10:22.412000+00:00,0 days 00:03:28.094000,21,2022,1
12320,2022-01-21 04:12:48.619000+00:00,0 days 00:02:26.207000,21,2022,1
12319,2022-01-21 04:13:00.084000+00:00,0 days 00:00:11.465000,21,2022,1
12318,2022-01-21 04:13:14.230000+00:00,0 days 00:00:14.146000,21,2022,1
12317,2022-01-21 04:15:12.619000+00:00,0 days 00:01:58.389000,21,2022,1
12316,2022-01-21 04:17:45.142000+00:00,0 days 00:02:32.523000,21,2022,1
12315,2022-01-21 04:19:04.426000+00:00,0 days 00:01:19.284000,21,2022,1
12314,2022-01-21 04:19:34.951000+00:00,0 days 00:00:30.525000,21,2022,1
12313,2022-01-21 04:20:54.219000+00:00,0 days 00:01:19.268000,21,2022,1
12312,2022-01-21 04:21:49.611000+00:00,0 days 00:00:55.392000,21,2022,1
12311,2022-01-21 05:46:28.956000+00:00,0 days 01:24:39.345000,21,2022,1
12310,2022-01-21 05:46:42.014000+00:00,0 days 00:00:13.058000,21,2022,1
12309,2022-01-21 06:12:49.377000+00:00,0 days 00:26:07.363000,21,2022,1
12308,2022-01-21 07:08:17.179000+00:00,0 days 00:55:27.802000,21,2022,1
12307,2022-01-21 07:36:25.067000+00:00,0 days 00:28:07.888000,21,2022,1
12306,2022-01-21 07:52:41.109000+00:00,0 days 00:16:16.042000,21,2022,1
12305,2022-01-21 07:56:56.372000+00:00,0 days 00:04:15.263000,21,2022,1
12304,2022-01-21 07:58:34.178000+00:00,0 days 00:01:37.806000,21,2022,1
12303,2022-01-21 18:15:00.667000+00:00,0 days 10:16:26.489000,21,2022,1
12302,2022-01-21 18:17:28.226000+00:00,0 days 00:02:27.559000,21,2022,1
12301,2022-01-21 18:25:54.736000+00:00,0 days 00:08:26.510000,21,2022,1
12300,2022-01-22 01:44:36.548000+00:00,0 days 07:18:41.812000,22,2022,1
12299,2022-01-22 01:46:33.376000+00:00,0 days 00:01:56.828000,22,2022,1
12298,2022-01-22 01:55:02.038000+00:00,0 days 00:08:28.662000,22,2022,1
12297,2022-01-22 05:07:22.610000+00:00,0 days 03:12:20.572000,22,2022,1
12296,2022-01-22 05:08:53.111000+00:00,0 days 00:01:30.501000,22,2022,1
12295,2022-01-22 06:11:02.830000+00:00,0 days 01:02:09.719000,22,2022,1
12294,2022-01-22 07:39:30.019000+00:00,0 days 01:28:27.189000,22,2022,1
12293,2022-01-22 21:01:16.227000+00:00,0 days 13:21:46.208000,22,2022,1
12292,2022-01-22 21:06:44.114000+00:00,0 days 00:05:27.887000,22,2022,1
12291,2022-01-22 21:16:51.185000+00:00,0 days 00:10:07.071000,22,2022,1
12290,2022-01-22 21:17:04.031000+00:00,0 days 00:00:12.846000,22,2022,1
12289,2022-01-22 21:17:08.719000+00:00,0 days 00:00:04.688000,22,2022,1
12288,2022-01-22 21:37:23.746000+00:00,0 days 00:20:15.027000,22,2022,1
12287,2022-01-22 21:40:30.349000+00:00,0 days 00:03:06.603000,22,2022,1
12286,2022-01-22 21:42:29.065000+00:00,0 days 00:01:58.716000,22,2022,1
12285,2022-01-22 21:55:47.750000+00:00,0 days 00:13:18.685000,22,2022,1
12284,2022-01-22 22:02:17.130000+00:00,0 days 00:06:29.380000,22,2022,1
12283,2022-01-22 23:43:01.572000+00:00,0 days 01:40:44.442000,22,2022,1
12282,2022-01-23 01:43:32.608000+00:00,0 days 02:00:31.036000,23,2022,1
12281,2022-01-23 01:51:47.815000+00:00,0 days 00:08:15.207000,23,2022,1
12280,2022-01-23 01:53:12.714000+00:00,0 days 00:01:24.899000,23,2022,1
12279,2022-01-23 01:55:27.444000+00:00,0 days 00:02:14.730000,23,2022,1
12278,2022-01-23 03:18:58.947000+00:00,0 days 01:23:31.503000,23,2022,1
12277,2022-01-23 03:21:58.504000+00:00,0 days 00:02:59.557000,23,2022,1
12276,2022-01-23 03:23:25.045000+00:00,0 days 00:01:26.541000,23,2022,1
12275,2022-01-23 03:35:27.814000+00:00,0 days 00:12:02.769000,23,2022,1
12274,2022-01-23 03:38:04.853000+00:00,0 days 00:02:37.039000,23,2022,1
12273,2022-01-23 03:53:43.355000+00:00,0 days 00:15:38.502000,23,2022,1
12272,2022-01-23 04:00:43.759000+00:00,0 days 00:07:00.404000,23,2022,1
12271,2022-01-23 04:00:46.245000+00:00,0 days 00:00:02.486000,23,2022,1
12270,2022-01-23 04:24:50.781000+00:00,0 days 00:24:04.536000,23,2022,1
12269,2022-01-23 04:25:43.782000+00:00,0 days 00:00:53.001000,23,2022,1
12268,2022-01-23 04:51:33.455000+00:00,0 days 00:25:49.673000,23,2022,1
12267,2022-01-23 04:55:14.155000+00:00,0 days 00:03:40.700000,23,2022,1
12266,2022-01-23 05:09:25.388000+00:00,0 days 00:14:11.233000,23,2022,1
12265,2022-01-23 05:12:10.484000+00:00,0 days 00:02:45.096000,23,2022,1
12264,2022-01-23 05:20:53.752000+00:00,0 days 00:08:43.268000,23,2022,1
12263,2022-01-23 07:08:31.356000+00:00,0 days 01:47:37.604000,23,2022,1
12262,2022-01-23 07:20:40.460000+00:00,0 days 00:12:09.104000,23,2022,1
12261,2022-01-23 07:42:32.467000+00:00,0 days 00:21:52.007000,23,2022,1
12260,2022-01-23 08:44:43.824000+00:00,0 days 01:02:11.357000,23,2022,1
12259,2022-01-23 08:46:07.803000+00:00,0 days 00:01:23.979000,23,2022,1
12258,2022-01-23 21:16:21.552000+00:00,0 days 12:30:13.749000,23,2022,1
12257,2022-01-23 21:46:31.217000+00:00,0 days 00:30:09.665000,23,2022,1
12256,2022-01-23 23:42:55.850000+00:00,0 days 01:56:24.633000,23,2022,1
12255,2022-01-23 23:50:19.096000+00:00,0 days 00:07:23.246000,23,2022,1
12254,2022-01-24 01:24:07.504000+00:00,0 days 01:33:48.408000,24,2022,1
12253,2022-01-24 01:25:10.610000+00:00,0 days 00:01:03.106000,24,2022,1
12252,2022-01-24 02:33:04.417000+00:00,0 days 01:07:53.807000,24,2022,1
12251,2022-01-24 02:45:09.504000+00:00,0 days 00:12:05.087000,24,2022,1
12250,2022-01-24 07:28:12.904000+00:00,0 days 04:43:03.400000,24,2022,1
12249,2022-01-24 07:28:32.671000+00:00,0 days 00:00:19.767000,24,2022,1
12248,2022-01-24 07:28:44.488000+00:00,0 days 00:00:11.817000,24,2022,1
12247,2022-01-24 15:43:36.879000+00:00,0 days 08:14:52.391000,24,2022,1
12246,2022-01-24 15:44:02.823000+00:00,0 days 00:00:25.944000,24,2022,1
12245,2022-01-24 20:56:32.729000+00:00,0 days 05:12:29.906000,24,2022,1
12244,2022-01-25 01:29:18.541000+00:00,0 days 04:32:45.812000,25,2022,1
12243,2022-01-25 01:39:21.598000+00:00,0 days 00:10:03.057000,25,2022,1
12242,2022-01-25 01:41:08.479000+00:00,0 days 00:01:46.881000,25,2022,1
12241,2022-01-25 01:54:11.054000+00:00,0 days 00:13:02.575000,25,2022,1
12240,2022-01-25 05:59:48.387000+00:00,0 days 04:05:37.333000,25,2022,1
12239,2022-01-25 06:00:57.732000+00:00,0 days 00:01:09.345000,25,2022,1
12238,2022-01-25 06:05:23.227000+00:00,0 days 00:04:25.495000,25,2022,1
12237,2022-01-25 06:05:47.033000+00:00,0 days 00:00:23.806000,25,2022,1
12236,2022-01-25 06:07:43.812000+00:00,0 days 00:01:56.779000,25,2022,1
12235,2022-01-25 07:48:32.121000+00:00,0 days 01:40:48.309000,25,2022,1
12234,2022-01-25 07:51:16.372000+00:00,0 days 00:02:44.251000,25,2022,1
12233,2022-01-25 07:52:15.760000+00:00,0 days 00:00:59.388000,25,2022,1
12232,2022-01-25 08:12:52.787000+00:00,0 days 00:20:37.027000,25,2022,1
12231,2022-01-25 08:26:55.431000+00:00,0 days 00:14:02.644000,25,2022,1
12230,2022-01-25 08:38:39.069000+00:00,0 days 00:11:43.638000,25,2022,1
12229,2022-01-25 08:40:21.859000+00:00,0 days 00:01:42.790000,25,2022,1
12228,2022-01-26 04:28:58.722000+00:00,0 days 19:48:36.863000,26,2022,1
12227,2022-01-26 04:32:17.420000+00:00,0 days 00:03:18.698000,26,2022,1
12226,2022-01-26 04:33:13.789000+00:00,0 days 00:00:56.369000,26,2022,1
12225,2022-01-26 06:10:41.603000+00:00,0 days 01:37:27.814000,26,2022,1
12224,2022-01-26 06:25:55.190000+00:00,0 days 00:15:13.587000,26,2022,1
12223,2022-01-26 06:25:59.958000+00:00,0 days 00:00:04.768000,26,2022,1
12222,2022-01-26 07:36:26.738000+00:00,0 days 01:10:26.780000,26,2022,1
12221,2022-01-26 07:37:07.473000+00:00,0 days 00:00:40.735000,26,2022,1
12220,2022-01-26 07:43:20.775000+00:00,0 days 00:06:13.302000,26,2022,1
12219,2022-01-26 07:45:18.854000+00:00,0 days 00:01:58.079000,26,2022,1
12218,2022-01-26 08:02:14.464000+00:00,0 days 00:16:55.610000,26,2022,1
12217,2022-01-26 08:07:59.506000+00:00,0 days 00:05:45.042000,26,2022,1
12216,2022-01-26 20:57:54.617000+00:00,0 days 12:49:55.111000,26,2022,1
12215,2022-01-26 21:55:25.801000+00:00,0 days 00:57:31.184000,26,2022,1
12214,2022-01-26 22:11:51.535000+00:00,0 days 00:16:25.734000,26,2022,1
12213,2022-01-26 23:12:33.503000+00:00,0 days 01:00:41.968000,26,2022,1
12212,2022-01-26 23:12:45.628000+00:00,0 days 00:00:12.125000,26,2022,1
12211,2022-01-27 03:16:54.312000+00:00,0 days 04:04:08.684000,27,2022,1
12210,2022-01-27 03:16:56.696000+00:00,0 days 00:00:02.384000,27,2022,1
12209,2022-01-27 03:17:12.537000+00:00,0 days 00:00:15.841000,27,2022,1
12208,2022-01-27 03:17:34.877000+00:00,0 days 00:00:22.340000,27,2022,1
12207,2022-01-27 03:17:37.731000+00:00,0 days 00:00:02.854000,27,2022,1
12206,2022-01-27 03:19:23.655000+00:00,0 days 00:01:45.924000,27,2022,1
12205,2022-01-27 03:27:24.537000+00:00,0 days 00:08:00.882000,27,2022,1
12204,2022-01-27 03:29:18.184000+00:00,0 days 00:01:53.647000,27,2022,1
12203,2022-01-27 04:38:34.312000+00:00,0 days 01:09:16.128000,27,2022,1
12202,2022-01-27 04:38:54.782000+00:00,0 days 00:00:20.470000,27,2022,1
12201,2022-01-27 08:03:26.917000+00:00,0 days 03:24:32.135000,27,2022,1
12200,2022-01-27 08:27:43.122000+00:00,0 days 00:24:16.205000,27,2022,1
12199,2022-01-27 08:28:25.042000+00:00,0 days 00:00:41.920000,27,2022,1
12198,2022-01-27 08:29:28.824000+00:00,0 days 00:01:03.782000,27,2022,1
12197,2022-01-27 08:30:42.835000+00:00,0 days 00:01:14.011000,27,2022,1
12196,2022-01-27 08:31:22.339000+00:00,0 days 00:00:39.504000,27,2022,1
12195,2022-01-28 00:50:33.167000+00:00,0 days 16:19:10.828000,28,2022,1
12194,2022-01-28 05:11:07.773000+00:00,0 days 04:20:34.606000,28,2022,1
12193,2022-01-28 05:24:29.245000+00:00,0 days 00:13:21.472000,28,2022,1
12192,2022-01-28 06:09:24.266000+00:00,0 days 00:44:55.021000,28,2022,1
12191,2022-01-28 06:18:11.782000+00:00,0 days 00:08:47.516000,28,2022,1
12190,2022-01-28 06:18:33.755000+00:00,0 days 00:00:21.973000,28,2022,1
12189,2022-01-28 17:55:13.797000+00:00,0 days 11:36:40.042000,28,2022,1
12188,2022-01-28 17:55:25.875000+00:00,0 days 00:00:12.078000,28,2022,1
12187,2022-01-28 18:17:33.562000+00:00,0 days 00:22:07.687000,28,2022,1
12186,2022-01-28 18:19:21.539000+00:00,0 days 00:01:47.977000,28,2022,1
12185,2022-01-28 21:41:00.623000+00:00,0 days 03:21:39.084000,28,2022,1
12184,2022-01-28 21:45:55.066000+00:00,0 days 00:04:54.443000,28,2022,1
12183,2022-01-29 01:50:35.972000+00:00,0 days 04:04:40.906000,29,2022,1
12182,2022-01-29 01:51:42.802000+00:00,0 days 00:01:06.830000,29,2022,1
12181,2022-01-29 05:06:27.828000+00:00,0 days 03:14:45.026000,29,2022,1
12180,2022-01-29 05:40:36.437000+00:00,0 days 00:34:08.609000,29,2022,1
12179,2022-01-29 05:44:24.883000+00:00,0 days 00:03:48.446000,29,2022,1
12178,2022-01-29 05:52:42.363000+00:00,0 days 00:08:17.480000,29,2022,1
12177,2022-01-29 06:01:37.677000+00:00,0 days 00:08:55.314000,29,2022,1
12176,2022-01-29 06:02:35.891000+00:00,0 days 00:00:58.214000,29,2022,1
12175,2022-01-29 06:05:48.084000+00:00,0 days 00:03:12.193000,29,2022,1
12174,2022-01-29 06:07:22.273000+00:00,0 days 00:01:34.189000,29,2022,1
12173,2022-01-29 06:12:25.129000+00:00,0 days 00:05:02.856000,29,2022,1
12172,2022-01-29 07:01:24.387000+00:00,0 days 00:48:59.258000,29,2022,1
12171,2022-01-29 07:04:31.148000+00:00,0 days 00:03:06.761000,29,2022,1
12170,2022-01-29 07:06:56.838000+00:00,0 days 00:02:25.690000,29,2022,1
12169,2022-01-29 21:10:01.413000+00:00,0 days 14:03:04.575000,29,2022,1
12168,2022-01-29 21:26:36.453000+00:00,0 days 00:16:35.040000,29,2022,1
12167,2022-01-29 21:32:28.187000+00:00,0 days 00:05:51.734000,29,2022,1
12166,2022-01-29 21:44:21.970000+00:00,0 days 00:11:53.783000,29,2022,1
12165,2022-01-30 03:33:43.639000+00:00,0 days 05:49:21.669000,30,2022,1
12164,2022-01-30 03:34:20.435000+00:00,0 days 00:00:36.796000,30,2022,1
12163,2022-01-30 03:34:36.033000+00:00,0 days 00:00:15.598000,30,2022,1
12162,2022-01-30 03:36:12.647000+00:00,0 days 00:01:36.614000,30,2022,1
12161,2022-01-30 03:36:30.617000+00:00,0 days 00:00:17.970000,30,2022,1
12160,2022-01-30 03:42:25.859000+00:00,0 days 00:05:55.242000,30,2022,1
12159,2022-01-30 03:42:54.521000+00:00,0 days 00:00:28.662000,30,2022,1
12158,2022-01-30 03:50:14.694000+00:00,0 days 00:07:20.173000,30,2022,1
12157,2022-01-30 03:56:36.039000+00:00,0 days 00:06:21.345000,30,2022,1
12156,2022-01-30 05:06:43.865000+00:00,0 days 01:10:07.826000,30,2022,1
12155,2022-01-30 06:29:54.689000+00:00,0 days 01:23:10.824000,30,2022,1
12154,2022-01-30 07:33:17.757000+00:00,0 days 01:03:23.068000,30,2022,1
12153,2022-01-30 21:29:56.574000+00:00,0 days 13:56:38.817000,30,2022,1
12152,2022-01-30 21:30:05.105000+00:00,0 days 00:00:08.531000,30,2022,1
12151,2022-01-31 01:42:18.935000+00:00,0 days 04:12:13.830000,31,2022,1
12150,2022-01-31 01:42:24.740000+00:00,0 days 00:00:05.805000,31,2022,1
12149,2022-01-31 01:49:29.399000+00:00,0 days 00:07:04.659000,31,2022,1
12148,2022-01-31 01:49:35.833000+00:00,0 days 00:00:06.434000,31,2022,1
12147,2022-01-31 01:54:04.143000+00:00,0 days 00:04:28.310000,31,2022,1
12146,2022-01-31 01:54:10.676000+00:00,0 days 00:00:06.533000,31,2022,1
12145,2022-01-31 01:55:48.005000+00:00,0 days 00:01:37.329000,31,2022,1
12144,2022-01-31 01:56:08.408000+00:00,0 days 00:00:20.403000,31,2022,1
12143,2022-01-31 01:58:56.772000+00:00,0 days 00:02:48.364000,31,2022,1
12142,2022-01-31 03:53:07.353000+00:00,0 days 01:54:10.581000,31,2022,1
12141,2022-01-31 03:53:44.777000+00:00,0 days 00:00:37.424000,31,2022,1
12140,2022-01-31 03:53:55.816000+00:00,0 days 00:00:11.039000,31,2022,1
12139,2022-01-31 03:54:43.944000+00:00,0 days 00:00:48.128000,31,2022,1
12138,2022-01-31 04:09:08.086000+00:00,0 days 00:14:24.142000,31,2022,1
12137,2022-01-31 04:24:05.805000+00:00,0 days 00:14:57.719000,31,2022,1
12136,2022-01-31 04:24:38.388000+00:00,0 days 00:00:32.583000,31,2022,1
12135,2022-01-31 04:25:54.401000+00:00,0 days 00:01:16.013000,31,2022,1
12134,2022-01-31 04:26:43.524000+00:00,0 days 00:00:49.123000,31,2022,1
12133,2022-01-31 04:38:15.059000+00:00,0 days 00:11:31.535000,31,2022,1
12132,2022-01-31 04:38:30.834000+00:00,0 days 00:00:15.775000,31,2022,1
12131,2022-01-31 04:44:05.439000+00:00,0 days 00:05:34.605000,31,2022,1
12130,2022-01-31 04:45:26.156000+00:00,0 days 00:01:20.717000,31,2022,1
12129,2022-01-31 04:54:09.338000+00:00,0 days 00:08:43.182000,31,2022,1
12128,2022-01-31 04:54:15.165000+00:00,0 days 00:00:05.827000,31,2022,1
12127,2022-01-31 06:43:04.976000+00:00,0 days 01:48:49.811000,31,2022,1
12126,2022-01-31 06:43:06.256000+00:00,0 days 00:00:01.280000,31,2022,1
12125,2022-01-31 06:43:49.522000+00:00,0 days 00:00:43.266000,31,2022,1
12124,2022-01-31 06:43:55.313000+00:00,0 days 00:00:05.791000,31,2022,1
12123,2022-01-31 21:48:29.736000+00:00,0 days 15:04:34.423000,31,2022,1
12122,2022-01-31 22:01:01.650000+00:00,0 days 00:12:31.914000,31,2022,1
12121,2022-01-31 23:11:29.110000+00:00,0 days 01:10:27.460000,31,2022,1
12120,2022-01-31 23:11:40.595000+00:00,0 days 00:00:11.485000,31,2022,1
12119,2022-01-31 23:15:06.625000+00:00,0 days 00:03:26.030000,31,2022,1
12118,2022-01-31 23:25:03.605000+00:00,0 days 00:09:56.980000,31,2022,1
12117,2022-01-31 23:29:44.752000+00:00,0 days 00:04:41.147000,31,2022,1
12116,2022-02-01 01:44:50.972000+00:00,0 days 02:15:06.220000,32,2022,2
12115,2022-02-01 01:56:33.132000+00:00,0 days 00:11:42.160000,32,2022,2
12114,2022-02-01 02:00:31.012000+00:00,0 days 00:03:57.880000,32,2022,2
12113,2022-02-01 02:00:59.459000+00:00,0 days 00:00:28.447000,32,2022,2
12112,2022-02-01 02:01:19.816000+00:00,0 days 00:00:20.357000,32,2022,2
12111,2022-02-01 02:04:20.631000+00:00,0 days 00:03:00.815000,32,2022,2
